ЄДРПОУ,Адреса електронної пошти
24008503,centr_sumy@mail.ru
05536515,bmpl-19@mail.ru
02544069,bpl11@mail.ru
02544129,licey57@zp.ukrtel.net
20507190,vpl_@mail.ru
22104875,zak-center@ukr.net
05536567,zplzt14@ukr.net
37456009,cz1230@lgocz.gov.ua
03069305,vpu_40@mail.ru
02544000,mbcpto@mail.ru
02543897,mtpl@mail.ru
02543992,tokmak-lic@yandex.ru
01566761,smakota_licey@mail.ru
22226294,center@kw.ukrtel.net
02543822,glavbuh75@mail.ru
02539861,zmerinka_vpu@ukr.net
02549003,ptu4@meta.ua
38456408,dpi707@ukr.net
20453353,dpi_vin@meta.ua
38588172,dpi_vin@meta.ua
38766427,tax701@ukrpost.ua
38466400,DPI_Mizhgirja@ukr.net
38692460,dpi_tyachiv@ukrpost.ua
04349366,jdenievorada@mail.ru
00022496,admin@carpathia.gov.ua
25435963,admin@zakarpat-rada.gov.ua
22111467,zocsssdm@gmail.com
35231455,inbox@adm.zk.court.gov.ua
37921258,zarojany@mail.ru
04349538,zarichjarada@mail.ru
22110189,radakam@ukr.net
04351340,dimich.vasil2011@yandex.ua
38443084,kyltbuh@meta.ua
02011309,mmk_74@mail.ru
14271109,deafkids@front.ru
20509042,internat7@zp.ukrtel.net
20508841,inter454@mail.ru
02136146,zoippo@mail.ru
02011290,zmk_zp07@mail.ru
25763532,Larisa-prijut@rambler.ru
20516042,internat1_mlt_dir@ukrpost.ua
02214633,melkult@ukr.net
19282142,det_san@mail.ru
20502264,tvorchist1@mail.ru
02139200,romashka_dom@ukr.net
25214831,priyt.orihiv@meta.ua
02225683,Oks.rof@mail.ru
05459051,rivne_teatr@ukr.net
22569031,palackyltyru@mail.ru
37531834,rocssm@ukr.net
33723813,kzrcspd@ukr.net
37894167,yuzhniy_soc@gupsp.odessa.gov.ua
20097384,ill_tercentr0519@mail.ru
02004580,hopl1kanc@ukr.net
14271820,4internat@gmail.com
21431968,chocentum@rambler.ru
21433223,yaremchuk-school@email.ua
01997863,gorcrl@ukr.net
23297623,Tretyaospl@gmail.com
01981170,odbs@mail.ru
21438382,bukcppk@mail333.com
22110491,kruzakarpattya@ukrpost.ua
37921284,kruglyk_shkola@ukr.net
04349567,kushnica@ukr.net
22115442,lozjanskaslskarada@rambler.ru
25439079,Відсутня
23221442,liskurada@ukr.net
04349580,olesya.yackanich.83@mail.ru
22111832,shef09@ukrpost.ua
04053789,mukrayon@meta.ua
08672265,05_zk@mvs.gov.ua
37358617,inbox@mkm.zk.court.gov.ua
14321676,mukachevo_zagin@pvu.gov.ua
08672325,06_zk@mvs.gov.ua
04053772,Відсутня
25436230,mrada@mgir.net.ua
25443827,justmizhgir@mail.ru
37096510,inbox@mg.zk.court.gov.ua
08672319,13_zk@mvs.gov.ua
00026620,zsmfa@mfa.gov.ua
37921195,nedobojivzi_shkola@ukr.net
04351529,sr.nelipyno@ukr.net
25440608,Відсутня
02896377,inbox@pr.zk.court.gov.ua
08672331,03_zk@mvs.gov.ua
04351587,sr_polyana@mail.ru
37921242,poljana_shkola@ukr.net
26144989,mfa_lv@mfa.gov.ua
02909967,02909967@mail.gov.ua
35045464,Відсутня
22106207,rda_rakhiv@ukr.net
22108293,inbox@rh.zk.court.gov.ua
37921216,Ruhotyn@mail.ru
37921200,sankivtsi@ukr.net
22111800,dpi0712@ukrpost.ua
04053826,rdasvalyava@ukrpost.ua
01992653,crlsvl@ukr.net
20465801,vasya_bti@e-mail.ua
02896354,inbox@sv.zk.court.gov.ua
08672354,07_zk@mvs.gov.ua
26463967,usn-tsa@email.uz.ua
22113064,soymisr@ukr.net
04349691,solotvino.rada@gmail.com
26213408,inbox@zk.court.gov.ua
04053832,rda@tyachiv-rda.gov.ua
25438200,admin@tyachiv.org.ua
37260472,inbox@tc.zk.court.gov.ua
08672360,14_zk@mvs.gov.ua
20453287,dpiuzr@ukrpost.ua
38766432,dpiuzr@ukrpost.ua
04053849,uzh_rda@meta.ua
25435880,uzhrajrada@ukrpost.ua
08672259,01_zk@mvs.gov.ua
26529130,inbox@ug.zk.court.gov.ua
08672377,02_zk@mvs.gov.ua
08592170,00_zk@mvs.gov.ua
35663510,oblcomhosp@ukr.net
26212260,khust.upmkv@gmail.com
05517297,ukb-oda@ukr.net
02143270,zakosvita@ukr.net
02012852,uoz@uoz.org.ua
20453442,pf703@pfu.ic.uz.ua
20453459,pf704@pfu.ic.uz.ua
20449720,pf715@pfu.ic.uz.ua
37857963,pf709@pfu.ic.uz.ua
20449653,pf701@pfu.ic.uz.ua
20449676,pf708@pfu.ic.uz.ua
20449699,pf710@pfu.ic.uz.ua
20449707,pf711@pfu.ic.uz.ua
20460873,pf712@pfu.ic.uz.ua
20449713,pf713@pfu.ic.uz.ua
20449736,pf714@pfu.ic.uz.ua
20449666,pf707@pfu.ic.uz.ua
20449630,pf705@pfu.ic.uz.ua
20449624,pf706@pfu.ic.uz.ua
03192968,vbsoczakh@ukrpost.ua
03192891,muk_uszn_raj@mk.uz.ua
03192903,upszn_2109@sevlush.net
03192879,sobezraxiv@gmail.com
03192945,sval_upszn@ukr.net
03192997,umupsz@tn.uz.ua
25448871,khust-sobez@ukr.net
03192916,HRUPRAVL@MAIL.RU
03192856,upszn_ir@mail.ru
35663526,zakarpatoblarch@ukrpost.ua
20001562,usbu_zak@ssu.gov.ua
33537136,molsport@ukrpost.ua
34622557,odapress@ukrpost.ua
25440728,finupKhust@ukr.net
22110172,holmec_rada@ukr.net
20453324,dpi15@ukrpost.net
04053861,khustrda@carpathia.gov.ua
08672393,12_zk@mvs.gov.ua
22110367,hustmrcz@zocz.ic.uz.ua
37255216,inbox@hs.zk.court.gov.ua
22107939,ukracsoma@gmail.com
04053737,choprada@westmail.com.ua
14321707,chop_zagin@pvu.gov.ua
37921186,ssh-shirivtsi@rambler.ru
04349917,Yarok-rada@ukr.net
37921326,arivka_shkola@ukr.net
04351452,yasinyaselrada@meta.ua
04349544,Відсутня
35443553,MRirshava@meta.ua
04053803,irda@i.ua
25449103,irrada@meta.ua
36990493,inbox@ir.zk.court.gov.ua
08672302,10_zk@mvs.gov.ua
